tax_id,superkingdom,kingdom,phylum,class,subclass,order,family,genus,species
573066,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas amygdali
573235,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
573236,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis
573237,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
573395,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
573825,Bacteria,,Spirochaetes,Spirochaetia,,,Leptospiraceae,Leptospira,Leptospira interrogans
574093,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
574521,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
574965,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
575565,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii
575585,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus
575591,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Brucellaceae,Brucella,Brucella abortus
575595,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus
575596,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus
575597,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus
575599,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus fermentum
575605,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus jensenii
575607,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus jensenii
575612,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica
579112,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
580047,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
580049,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
580050,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis
581103,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Geobacillus,
583346,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiaceae,Clostridium,Clostridium kluyveri
583358,Bacteria,,Firmicutes,Clostridia,,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,Thermoanaerobacter mathranii
585034,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
585035,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
585054,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia fergusonii
585055,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
585056,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
585057,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
585143,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585144,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585145,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585146,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585147,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585148,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585149,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585150,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585151,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585152,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585153,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585154,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585155,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585156,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585157,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585158,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585159,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585160,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585161,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
585199,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncus mulieris
585203,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis
585395,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
585396,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
585397,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
585517,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus reuteri
585520,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus helveticus
585535,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
585538,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
585544,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,
585891,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
586220,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc mesenteroides
588857,Bacteria,,Firmicutes,Clostridia,,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,
588858,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
589861,Bacteria,,Firmicutes,Clostridia,,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,Thermoanaerobacter ethanolicus
590168,Bacteria,,Thermotogae,Thermotogae,,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga naphthophila
591020,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Shigella,Shigella flexneri
591946,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
592014,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii
592021,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus anthracis
592022,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus megaterium
592205,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
592313,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
593275,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera aphidicola
593585,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio albensis
593586,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
593587,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
593588,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
593589,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
593590,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
595495,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
595496,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
595497,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Brucellaceae,Brucella,Brucella ceti
595498,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei
595501,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
596153,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Comamonadaceae,Alicycliphilus,Alicycliphilus denitrificans
596309,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus erythropolis
596312,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus
596317,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
596318,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter radioresistens
596322,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius
596325,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus jensenii
596326,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus jensenii
604162,Bacteria,,Proteobacteria,Betaproteobacteria,,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis
611302,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
611303,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
611304,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium africanum
622759,Bacteria,,Proteobacteria,Alphaproteobacteria,,Sphingomonadales,Sphingomonadaceae,Zymomonas,Zymomonas mobilis
626095,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,Ureaplasma urealyticum
626096,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,Ureaplasma urealyticum
629258,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas amygdali
629259,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas amygdali
629260,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas amygdali
629261,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas amygdali
629262,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
629263,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
629264,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
629266,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
629267,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas amygdali
629268,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
629270,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
629742,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis
630527,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus gasseri
630588,Bacteria,,Proteobacteria,Betaproteobacteria,,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis
632348,Bacteria,,Firmicutes,Clostridia,,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor kronotskyensis
632516,Bacteria,,Firmicutes,Clostridia,,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor lactoaceticus
633145,Bacteria,,Chloroflexi,Dehalococcoidia,,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides mccartyi
633699,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
634453,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus
634454,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus
634455,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus
634456,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus
634457,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus
634458,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus
634459,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus
634464,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
637380,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
637381,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
637382,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pestis
637385,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pestis
637386,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pestis
637387,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma fermentans
637388,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
637887,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Ruminococcaceae,Ruminiclostridium,Ruminiclostridium thermocellum
637909,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallolyticus
637913,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
637987,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
637988,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
638315,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Legionellaceae,Legionella,Legionella longbeachae
640131,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella variicola
641140,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Brucellaceae,Brucella,Brucella abortus
641144,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Parascardovia,Parascardovia denticolens
643561,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax avenae
644042,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus plantarum
644279,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
644651,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Erwinia,Erwinia pyrifoliae
645462,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Peptostreptococcaceae,Peptoclostridium,Peptoclostridium difficile
645463,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Peptostreptococcaceae,Peptoclostridium,Peptoclostridium difficile
645464,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
645657,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis
645663,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium
647227,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia muridarum
648999,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Micromonosporales,Micromonosporaceae,Micromonospora,
649189,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseus
649742,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces odontolyticus
649760,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris
652620,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia japonica
653938,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
655225,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Leuconostocaceae,Oenococcus,Oenococcus oeni
655816,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis
655817,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656372,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656374,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656379,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656380,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656383,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656388,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656390,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656393,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656404,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656408,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656414,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656417,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656419,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656420,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656429,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656437,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656440,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656443,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656444,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656449,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
656912,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
656913,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
657310,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,
657315,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,Roseburia,Roseburia intestinalis
657317,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium rectale
658081,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,,
658082,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,,
658083,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,,
658085,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,,
658089,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,,
658599,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
658600,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia muridarum
658664,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Ralstonia,
659019,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
661410,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium extorquens
661513,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
662598,Bacteria,,Proteobacteria,Betaproteobacteria,,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis
663886,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
663887,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
663917,Bacteria,,Proteobacteria,Deltaproteobacteria,,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter sulfurreducens
663951,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
663954,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus dysgalactiae
665937,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,Anaerostipes,
665938,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,
665943,Bacteria,,Actinobacteria,Coriobacteriia,,Eggerthellales,Eggerthellaceae,Eggerthella,
665950,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,,
665951,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,,
665953,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii
665954,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus
665958,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,
666714,Bacteria,,Spirochaetes,Spirochaetia,,Spirochaetales,Spirochaetaceae,Treponema,Treponema pallidum
667127,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
668336,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans
669261,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia haemolytica
670888,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
670890,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
670892,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
670893,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
