gene_id,gene_name,gene_length,completeness,cohort_origin,phylum,genus,kegg,eggNOG,sample_freq,individual_freq,eggNOG_funccat,kegg_funccat,cohort_assembled
4567081,T2D-11A_GL0065693,624,Lack both ends,CHN,Firmicutes,Eubacterium,K01356,COG1974,0.11917916337805802,0.11214953271027998,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4567119,T2D-122A_GL0010890,624,Complete,CHN,Firmicutes,Lactobacillus,K01356,COG1974,0.00552486187845304,0.00560747663551402,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4567262,T2D-146A_GL0024043,624,Complete,CHN,unknown,unknown,K01356,COG1974,0.0039463299131807395,0.004672897196261679,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4567604,T2D-31A_GL0091738,624,Complete,CHN,Firmicutes,Lactobacillus,K01356,COG1974,0.00631412786108919,0.00654205607476636,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4567983,T2D-70A_GL0138155,624,Complete,CHN,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4568904,158802708-stool1_revised_C970957_1_gene165553,624,Complete,USA,unknown,unknown,K01356,COG1974,0.0252565114443567,0.0261682242990654,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4569166,159268001-stool2_revised_C742055_1_gene96419,624,Complete,USA,unknown,unknown,K01356,COG1974,0.0181531176006314,0.0205607476635514,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4569169,159268001-stool2_revised_scaffold777_1_gene102176,624,Complete,USA,unknown,unknown,K01356,COG1974,0.0015785319652723,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4570116,764062976-stool2_revised_C1092337_1_gene113204,624,Complete,USA,Firmicutes,unknown,K01356,COG1974,0.0015785319652723,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4570601,324831.LGAS_0793,624,Complete,SP,Firmicutes,Lactobacillus,K01356,COG1974,0.00947119179163378,0.00841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,
4570671,909954.LJP_0717c,624,Complete,SP,Firmicutes,Lactobacillus,K01356,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4570864,638301.HMPREF0444_0180,624,Complete,SP,Firmicutes,Granulicatella,K01356,COG1974,0.0284135753749013,0.0289719626168224,Enzyme Families,Transcription;Signal transduction mechanisms,
4570888,667127.HMPREF0484_3557,624,Complete,SP,Proteobacteria,Klebsiella,K01356,COG1974,0.0015785319652723,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,
4570937,888057.HMPREF9064_0245,624,Complete,SP,Proteobacteria,Aggregatibacter,K01356,COG1974,0.0197316495659037,0.0214953271028037,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4571116,MH0006_GL0008826,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0465666929755328,0.0514018691588785,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4571117,MH0006_GL0012581,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.6708760852407261,0.671028037383178,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4571145,MH0006_GL0077890,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0449881610102605,0.0467289719626168,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4571268,MH0009_GL0022463,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0576164167324388,0.0663551401869159,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4571587,MH0020_GL0013024,621,Complete,EUR,Proteobacteria,unknown,K03503,COG1974,0.187845303867403,0.17476635514018699,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4572025,MH0053_GL0029658,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4572086,MH0055_GL0062860,621,Complete,EUR,Firmicutes,Coprococcus,K01356,COG1974,0.0449881610102605,0.0485981308411215,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4572140,MH0060_GL0001498,621,Complete,EUR,Firmicutes,Faecalibacterium,K01356,COG1974,0.10260457774269902,0.11028037383177601,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4572209,MH0065_GL0003927,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0015785319652723,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4572335,MH0074_GL0061523,621,Complete,EUR,Proteobacteria,unknown,K03503,COG1974,0.0710339384372533,0.0616822429906542,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4572473,MH0086_GL0026749,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.269928966061563,0.26542056074766396,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4572695,MH0096_GL0047348,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0457774269928966,0.0485981308411215,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4572742,MH0097_GL0045778,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00473559589581689,0.004672897196261679,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4572864,MH0100_GL0161584,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0355169692186267,0.0345794392523364,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4572870,MH0101_GL0017633,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.162588792423047,0.169158878504673,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4572984,MH0104_GL0075025,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4573454,MH0127_GL0046627,621,Complete,EUR,Firmicutes,Coprococcus,K01356,COG1974,0.7324388318863458,0.7299065420560749,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4573539,MH0131_GL0040001,621,Complete,EUR,Firmicutes,Ruminococcus,K01356,COG1974,0.662194159431729,0.652336448598131,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4573560,MH0131_GL0116473,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0836621941594317,0.0822429906542056,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4573623,MH0134_GL0019673,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0844514601420679,0.0831775700934579,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4573824,MH0143_GL0038569,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00552486187845304,0.00654205607476636,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4573941,MH0145_GL0072209,621,Complete,EUR,Firmicutes,Clostridium,K01356,COG1974,0.355169692186267,0.318691588785047,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4574828,MH0188_GL0150719,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.0568271507498027,0.0523364485981308,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4574936,MH0189_GL0116585,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0015785319652723,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4574940,MH0189_GL0119260,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0015785319652723,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4575330,MH0200_GL0165078,621,Complete,EUR,Firmicutes,Ruminococcus,K01356,COG1974,0.35753749013417496,0.33738317757009306,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4575568,MH0206_GL0246546,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0323599052880821,0.0308411214953271,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4575635,MH0212_GL0081085,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.0118389897395422,0.0102803738317757,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4575860,MH0224_GL0128928,621,Complete,EUR,Firmicutes,Faecalibacterium,K01356,COG1974,0.194948697711129,0.19719626168224302,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4576028,MH0233_GL0079345,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.153117600631413,0.14766355140186901,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4576322,MH0247_GL0055887,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.007103393843725341,0.00841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4576363,MH0250_GL0064853,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00868192580899763,0.00841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4576482,MH0252_GL0158469,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.133385951065509,0.138317757009346,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4576508,MH0252_GL0249003,621,Complete,EUR,unknown,unknown,K03503,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4576543,MH0257_GL0007016,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0197316495659037,0.0186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4577215,MH0281_GL0125238,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0402525651144436,0.0439252336448598,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4577251,MH0284_GL0093406,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4577687,MH0313_GL0090515,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0339384372533544,0.0383177570093458,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4577946,MH0323_GL0067186,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.10102604577742699,0.11214953271027998,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4578308,MH0338_GL0116489,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0134175217048145,0.0130841121495327,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4578641,MH0354_GL0027675,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0102604577742699,0.0121495327102804,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4579201,MH0370_GL0013103,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.17442778216258897,0.164485981308411,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4579278,MH0370_GL0105901,621,Complete,EUR,Firmicutes,Coprobacillus,K01356,COG1974,0.194948697711129,0.195327102803738,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4579360,MH0372_GL0084669,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.172849250197317,0.18037383177570102,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4579389,MH0373_GL0022192,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00552486187845304,0.00654205607476636,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4579983,MH0389_GL0197064,621,Complete,EUR,Proteobacteria,unknown,K03503,COG1974,0.015785319652723,0.014018691588784998,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4580386,MH0402_GL0134452,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0039463299131807395,0.004672897196261679,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4580470,MH0405_GL0001987,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4581298,MH0430_GL0092665,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4582015,MH0448_GL0217581,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0142067876874507,0.0121495327102804,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4582407,O2.CD3-0-PT_GL0028786,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4582429,O2.CD3-0-PT_GL0071442,621,Complete,EUR,Firmicutes,Ruminococcus,K01356,COG1974,0.14680347277032402,0.144859813084112,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4582639,O2.UC1-2_GL0072777,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00473559589581689,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4582763,O2.UC15-1_GL0017280,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0015785319652723,0.0,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4583160,O2.UC27-0_GL0127783,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.10023677979479101,0.10280373831775699,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4583290,O2.UC29-2_GL0113607,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4583488,O2.UC36-0_GL0044467,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0149960536700868,0.0102803738317757,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4583708,O2.UC41-1_GL0133465,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.18232044198895,0.15981308411215,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4584029,O2.UC48-0_GL0186942,621,Complete,EUR,Proteobacteria,unknown,K03503,COG1974,0.0386740331491713,0.0355140186915888,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4584034,O2.UC48-0_GL0193944,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.158642462509866,0.145794392523364,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4584052,O2.UC48-0_GL0263067,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00631412786108919,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4584419,O2.UC6-1_GL0094619,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0536700868192581,0.0467289719626168,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4584542,O2.UC8-2_GL0153417,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.121546961325967,0.129906542056075,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4584633,V1.CD12-3_GL0009636,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0165745856353591,0.0149532710280374,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4584712,V1.CD16-0_GL0010514,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4584733,V1.CD17-0_GL0045980,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.18232044198895,0.207476635514019,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4584883,V1.CD21-0_GL0084269,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0142067876874507,0.014018691588784998,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4585106,V1.CD3-0-PT_GL0027819,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00186915887850467,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4585336,V1.CD40-0_GL0112584,621,Complete,EUR,Firmicutes,Lactobacillus,K01356,COG1974,0.037095501183899,0.0401869158878505,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4585642,V1.CD6-0-PT_GL0000972,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0292028413575375,0.0280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4585737,V1.CD7-0-PN_GL0018814,621,Complete,EUR,Firmicutes,Lactobacillus,K01356,COG1974,0.0323599052880821,0.0242990654205607,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4585997,V1.FI07_GL0166499,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.0189423835832676,0.0214953271028037,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4587212,V1.UC17-2_GL0030584,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.00947119179163378,0.00841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4587230,V1.UC17-2_GL0056309,621,Complete,EUR,Firmicutes,unknown,K01356,COG1974,0.00473559589581689,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4587289,V1.UC19-0_GL0019265,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.007103393843725341,0.00654205607476636,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4587504,V1.UC3-0_GL0064264,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.021310181531176003,0.0205607476635514,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4587936,V1.UC47-4_GL0149502,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0276243093922652,0.0299065420560748,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4588109,V1.UC50-1_GL0200058,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0236779794790845,0.0205607476635514,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4588170,V1.UC53-0_GL0161223,621,Complete,EUR,Firmicutes,Ruminococcus,K01356,COG1974,0.123125493291239,0.113084112149533,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4588242,V1.UC55-0_GL0047289,621,Complete,EUR,unknown,unknown,K01356,COG1974,0.0039463299131807395,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4588697,DLM008_GL0055945,621,Complete,CHN,Firmicutes,Faecalibacterium,K01356,COG1974,0.23046566692975498,0.241121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4589389,NLM031_GL0006437,621,Complete,CHN,Firmicutes,unknown,K01356,COG1974,0.0505130228887135,0.0560747663551402,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4589595,NOM023_GL0013421,621,Complete,CHN,unknown,unknown,K01356,COG1974,0.00236779794790845,0.00280373831775701,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4590604,T2D-110A_GL0036322,621,Complete,CHN,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4590759,T2D-122A_GL0076715,621,Complete,CHN,unknown,unknown,K01356,COG1974,0.0039463299131807395,0.004672897196261679,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4590870,T2D-140A_GL0036660,621,Complete,CHN,Firmicutes,unknown,K01356,COG1974,0.007892659826361479,0.009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4591004,T2D-176A_GL0016550,621,Complete,CHN,unknown,unknown,K01356,COG1974,0.0441988950276243,0.0504672897196262,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4591271,T2D-47A_GL0023687,621,Complete,CHN,Firmicutes,unknown,K01356,COG1974,0.00947119179163378,0.0102803738317757,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4591513,T2D-63A_GL0064073,621,Complete,CHN,Firmicutes,Lactobacillus,K01356,COG1974,0.00315706393054459,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4591516,T2D-63A_GL0068268,621,Complete,CHN,Firmicutes,Lactobacillus,K01356,COG1974,0.00868192580899763,0.00841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4591835,HT14A_GL0021256,621,Complete,CHN,unknown,unknown,K01356,COG1974,0.0292028413575375,0.0242990654205607,Enzyme Families,Transcription;Signal transduction mechanisms,CHN
4592075,158256496-stool1_revised_C989789_1_gene126405,621,Complete,USA,unknown,unknown,K01356,COG1974,0.007103393843725341,0.00841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4592801,159510762-stool2_revised_scaffold22724_1_gene15359,621,Complete,USA,unknown,unknown,K01356,COG1974,0.00473559589581689,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4593261,508703490-stool1_revised_scaffold23589_1_gene70794,621,Complete,USA,unknown,unknown,K01356,COG1974,0.00868192580899763,0.009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4593449,763577454-stool2_revised_C1051792_1_gene31343,621,Complete,USA,unknown,unknown,K01356,COG1974,0.21152328334648798,0.20654205607476603,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4593554,763820215-stool1_revised_C754030_1_gene40737,621,Complete,USA,Firmicutes,unknown,K01356,COG1974,0.204419889502762,0.18691588785046698,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4593661,763961826-stool2_revised_scaffold13103_1_gene53247,621,Complete,USA,Proteobacteria,unknown,K03503,COG1974,0.0528808208366219,0.0467289719626168,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4593808,764285508-stool1_revised_scaffold36001_1_gene31489,621,Complete,USA,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4594128,765701615-stool1_revised_scaffold325_1_gene109155,621,Complete,USA,unknown,unknown,K01356,COG1974,0.0007892659826361481,0.0009345794392523359,Enzyme Families,Transcription;Signal transduction mechanisms,USA
4594632,908338.HMPREF9286_1059,621,Complete,SP,Firmicutes,Peptoniphilus,K01356,COG1974,0.0173638516179953,0.0102803738317757,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4594647,MH0001_GL0004248,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.7245461720599841,0.732710280373832,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4594656,MH0001_GL0020060,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.54301499605367,0.547663551401869,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4594874,MH0006_GL0141108,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.12865035516969198,0.133644859813084,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4595002,MH0011_GL0054293,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0836621941594317,0.0785046728971963,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4595036,MH0011_GL0104628,618,Complete,EUR,Firmicutes,Roseburia,K01356,COG1974,0.614048934490923,0.6028037383177571,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4595050,MH0012_GL0028566,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0505130228887135,0.0542056074766355,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4595072,MH0012_GL0054582,618,Complete,EUR,Firmicutes,Faecalibacterium,K01356,COG1974,0.545382794001579,0.5514018691588779,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4595105,MH0012_GL0122338,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.037095501183899,0.0439252336448598,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4595157,MH0012_GL0206963,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0402525651144436,0.0364485981308411,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4595411,MH0030_GL0046130,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0655090765588003,0.0644859813084112,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4595463,MH0033_GL0057832,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0244672454617206,0.0271028037383178,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4595476,MH0035_GL0019500,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0662983425414365,0.0757009345794393,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4596043,MH0070_GL0051182,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0039463299131807395,0.004672897196261679,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4596117,MH0077_GL0038831,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.007103393843725341,0.00841121495327103,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4596258,MH0086_GL0074393,618,Complete,EUR,Firmicutes,Clostridium,K01356,COG1974,0.816890292028414,0.81214953271028,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4596302,MH0088_GL0070424,618,Complete,EUR,Firmicutes,Dorea,K01356,COG1974,0.572217837411208,0.55981308411215,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4596304,MH0088_GL0071179,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0307813733228098,0.0299065420560748,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4596329,MH0088_GL0134102,618,Complete,EUR,Firmicutes,Blautia,K01356,COG1974,0.617995264404104,0.616822429906542,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4596362,MH0090_GL0049981,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0126282557221784,0.0130841121495327,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4596488,MH0096_GL0051733,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.00947119179163378,0.011214953271027998,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4596587,MH0099_GL0091861,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.113654301499605,0.113084112149533,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4596599,MH0100_GL0009019,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.00315706393054459,0.00373831775700935,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4596605,MH0100_GL0030846,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0694554064719811,0.0691588785046729,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4596608,MH0100_GL0039531,618,Complete,EUR,Firmicutes,Roseburia,K01356,COG1974,0.6842936069455411,0.6934579439252341,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4596609,MH0100_GL0041764,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.37805840568271504,0.37476635514018697,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4596684,MH0101_GL0053058,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0449881610102605,0.0485981308411215,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4596888,MH0111_GL0033671,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.14759273875295997,0.151401869158879,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4596893,MH0111_GL0063113,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0441988950276243,0.0439252336448598,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;USA
4597012,MH0118_GL0038060,618,Complete,EUR,Firmicutes,Megasphaera,K01356,COG1974,0.0252565114443567,0.0299065420560748,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN
4597017,MH0118_GL0064001,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0568271507498027,0.0616822429906542,Enzyme Families,Transcription;Signal transduction mechanisms,EUR;CHN;USA
4597113,MH0124_GL0055294,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0228887134964483,0.0252336448598131,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
4597128,MH0124_GL0098293,618,Complete,EUR,unknown,unknown,K01356,COG1974,0.0386740331491713,0.0364485981308411,Enzyme Families,Transcription;Signal transduction mechanisms,EUR
